,id,tags,lonlat,sport,leisure
12038,528275628,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134276617, 5134276614, 5134276615, 5134276616, 5134276617)",swimming,swimming_pool
12039,528276769,"{'leisure': 'pitch', 'sport': 'basketball'}","(5134285570, 5134285567, 5134285568, 5134285569, 5134285570)",basketball,pitch
12040,528276770,"{'leisure': 'pitch', 'sport': 'multi'}","(5134285574, 5134285571, 5134285572, 5134285573, 5134285574)",multi,pitch
12041,528285557,{'leisure': 'park'},"(5134335899, 5134335938, 5134335935, 5134335895, 5134335899)",,park
12042,528285560,"{'addr:city': 'DKI Jakarta', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'badminton'}","(5134335941, 5134335944, 5134335953, 5134335950, 5134335941)",badminton,pitch
12043,528285561,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Flamboyan Raya', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'tennis'}","(5134335831, 5134335825, 5134335850, 5134335856, 5134335831)",tennis,pitch
12044,528292959,"{'leisure': 'pitch', 'sport': 'multi'}","(5134372383, 5134372382, 5134372381, 5134372380, 5134372383)",multi,pitch
12045,528309986,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Prof Joko Sutono SH No.2 A', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'basketball'}","(5134482857, 5134482854, 5134482855, 5134482856, 5134482857)",basketball,pitch
12046,528326038,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592368, 5134592367, 5134592366, 5134592365, 5134592368)",swimming,swimming_pool
12047,528326040,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592372, 5134592371, 5134592370, 5134592369, 5134592372)",swimming,swimming_pool
12048,528326042,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592376, 5134592373, 5134592374, 5134592375, 5134592376)",swimming,swimming_pool
12049,528326044,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592380, 5134592377, 5134592378, 5134592379, 5134592380)",swimming,swimming_pool
12050,528326046,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592384, 5134592383, 5134592382, 5134592381, 5134592384)",swimming,swimming_pool
12051,528326069,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592424, 5134592421, 5134592422, 5134592423, 5134592424)",swimming,swimming_pool
12052,528326071,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592428, 5134592425, 5134592426, 5134592427, 5134592428)",swimming,swimming_pool
12053,528326073,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5134592432, 5134592431, 5134592430, 5134592429, 5134592432)",swimming,swimming_pool
12054,528379622,"{'addr:city': 'DKI Jakarta', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'futsal'}","(5134933914, 5134933911, 5134933912, 5134933913, 5134933914)",futsal,pitch
12055,528379755,"{'addr:city': 'DKI Jakarta', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'futsal'}","(5134937200, 5134937197, 5134937198, 5134937199, 5134937200)",futsal,pitch
12056,528379850,"{'leisure': 'pitch', 'sport': 'basketball'}","(5134937454, 5134937451, 5134937452, 5134937453, 5134937454)",basketball,pitch
12057,528379882,"{'addr:city': 'DKI Jakarta', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'badminton'}","(5134937745, 5134937744, 5134937743, 5134937742, 5134937745)",badminton,pitch
12058,528614602,"{'leisure': 'pitch', 'sport': 'badminton'}","(5136748059, 5136748056, 5136748057, 5136748058, 5136748059)",badminton,pitch
12059,528620647,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5136787746, 5136787751, 5136787755, 5136787757, 5136787758, 5136787756, 5136787754, 5136787749, 5136787744, 5136787733, 5136787730, 5136787725, 5136787717, 5136787710, 5136787706, 5136787702, 5136787699, 5136787698, 5136787700, 5136787703, 5136787707, 5136787711, 5136787719, 5136787731, 5136787742, 5136787743, 5136787746)",swimming,swimming_pool
12060,528632717,"{'addr:city': 'DKI Jakarta', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'futsal'}","(5136847519, 5136847521, 5136847523, 5136847520, 5136847519)",futsal,pitch
12061,528649896,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Pantai Sanur V', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'basketball'}","(5136968688, 5136968687, 5136968686, 5136968685, 5136968688)",basketball,pitch
12062,528649902,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kampung Bandan', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'volleyball'}","(5136968838, 5136968837, 5136968836, 5136968835, 5136968834, 5136968833, 5136968838)",volleyball,pitch
12063,528649905,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Kampung Bandan', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'soccer'}","(5136968862, 5136968861, 5136968860, 5136968859, 5136968858, 5136968857, 5136968856, 5136968855, 5136968854, 5136968862)",soccer,pitch
12064,528649922,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Pantai Sanur V', 'leisure': 'pitch', 'source': 'HOT_InAWARESurvey_2017', 'sport': 'tennis'}","(5136968943, 5136968940, 5136968941, 5136968942, 5136968943)",tennis,pitch
12065,528651483,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5136979438, 5136979435, 5136979436, 5136979437, 5136979438)",swimming,swimming_pool
12066,528653380,"{'leisure': 'pitch', 'sport': 'soccer'}","(5136992746, 5136992745, 5136992744, 5136992743, 5136992746)",soccer,pitch
12067,528657433,"{'leisure': 'pitch', 'sport': 'tennis'}","(5137015058, 5137015055, 5137015056, 5137015057, 5137015058)",tennis,pitch
12068,528670193,"{'leisure': 'pitch', 'sport': 'tennis'}","(5137116414, 5137116413, 5137116535, 5137116536, 5137116414)",tennis,pitch
12069,528687591,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5137229311, 5137229310, 5137229309, 5137229308, 5137229307, 5137229306, 5137229305, 5137229304, 5137229303, 5137229302, 5137229301, 5137229300, 5137229299, 5137229298, 5137229297, 5137229296, 5137229295, 5137229294, 5137229293, 5137229292, 5137229311)",swimming,swimming_pool
12070,528687594,"{'leisure': 'pitch', 'sport': 'badminton'}","(5137229315, 5137229314, 5137229313, 5137229312, 5137229315)",badminton,pitch
12071,528696007,"{'leisure': 'pitch', 'sport': 'badminton'}","(5137284229, 5137284226, 5137284227, 5137284228, 5137284229)",badminton,pitch
12072,528696008,"{'leisure': 'pitch', 'sport': 'badminton'}","(5137284233, 5137284230, 5137284231, 5137284232, 5137284233)",badminton,pitch
12073,528702003,"{'leisure': 'pitch', 'sport': 'basketball'}","(5137325647, 5137325646, 5137325645, 5137325644, 5137325647)",basketball,pitch
12074,528702004,"{'leisure': 'pitch', 'sport': 'tennis'}","(5137325653, 5137325648, 5137325649, 5137325652, 5137325653)",tennis,pitch
12075,528702005,"{'leisure': 'pitch', 'sport': 'badminton'}","(5137325653, 5137325652, 5137325651, 5137325650, 5137325653)",badminton,pitch
12076,528702079,"{'leisure': 'pitch', 'sport': 'tennis'}","(5137325894, 5137325893, 5137325892, 5137325891, 5137325894)",tennis,pitch
12077,528703827,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5137335590, 5137335592, 5137335593, 5137335591, 5137335589, 5137335588, 5137335585, 5137335583, 5137335582, 5137335572, 5137335570, 5137335557, 5137335571, 5137335573, 5137335575, 5137335576, 5137335579, 5137335580, 5137335590)",swimming,swimming_pool
12078,528703829,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5137336146, 5137336147, 5137336155, 5137336154, 5137336146)",swimming,swimming_pool
12079,529234630,{'leisure': 'park'},"(5141530252, 5141530251, 5141530250, 5141530249, 5141530252)",,park
12080,529234633,{'leisure': 'park'},"(5141530267, 5141530266, 5141530265, 5141530264, 5141530267)",,park
12081,529234641,"{'leisure': 'pitch', 'sport': 'badminton'}","(5141530276, 5141530275, 5141530274, 5141530273, 5141530276)",badminton,pitch
12082,529234828,"{'leisure': 'golf_course', 'sport': 'tennis'}","(5141530750, 5141530749, 5141530748, 5141530747, 5141530750)",tennis,golf_course
12083,529234833,"{'leisure': 'golf_course', 'sport': 'basketball'}","(5141530758, 5141530757, 5141530756, 5141530755, 5141530758)",basketball,golf_course
12084,529295552,"{'leisure': 'pitch', 'sport': 'basketball'}","(5142069905, 5142069904, 5142069903, 5142069902, 5142069905)",basketball,pitch
12085,529297487,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142079246, 5142079244, 5142079245, 5142079247, 5142079246)",swimming,swimming_pool
12086,529305907,"{'leisure': 'pitch', 'sport': 'tennis'}","(5142124887, 5142124886, 5142124938, 5142124939, 5142124887)",tennis,pitch
12087,529306626,"{'building': 'yes', 'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142126777, 5142126774, 5142126775, 5142126776, 5142126777)",swimming,swimming_pool
12088,529338397,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142283925, 5142283924, 5142283923, 5142283922, 5142283925)",swimming,swimming_pool
12089,529341621,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142298594, 5142298593, 5142298592, 5142298591, 5142298590, 5142298589, 5142298588, 5142298587, 5142298586, 5142298585, 5142298584, 5142298583, 5142298582, 5142298581, 5142298580, 5142298579, 5142298578, 5142298577, 5142298594)",swimming,swimming_pool
12090,529342084,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(4846805056, 5142301456, 5142301457, 4846805057, 4846805056)",swimming,swimming_pool
12091,529345098,"{'leisure': 'pitch', 'sport': 'volleyball'}","(5142315465, 5142315464, 5142315463, 5142315462, 5142315465)",volleyball,pitch
12092,529345796,"{'leisure': 'pitch', 'sport': 'multi'}","(5142318648, 5142318647, 5142318646, 5142318645, 5142318648)",multi,pitch
12093,529348966,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142352709, 5142352708, 5142352707, 5142352706, 5142352705, 5142352704, 5142352703, 5142352702, 5142352701, 5142352700, 4750133862, 4750133861, 4750133860, 5142352699, 5142352709)",swimming,swimming_pool
12094,529356343,"{'leisure': 'swimming_pool', 'name': 'Kolam Renang Pantai Mutiara', 'sport': 'swimming'}","(5142397064, 5142397063, 5142397062, 5142397061, 5142397064)",swimming,swimming_pool
12095,529377416,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142535692, 5142535691, 5142535690, 5142535689, 5142535692)",swimming,swimming_pool
12096,529394060,"{'leisure': 'pitch', 'sport': 'tennis'}","(5142638357, 5142638356, 5142638355, 5142638354, 5142638357)",tennis,pitch
12097,529412821,"{'leisure': 'swimming_pool', 'sport': 'swimming'}","(5142748185, 5142748504, 5142748188, 5142748135, 5142748220, 5142748198, 5142748171, 5142748211, 5142748444, 5142748182, 5142748428, 5142748179, 5142748131, 5142748492, 5142748500, 5142748480, 5142748445, 5142748137, 5142748185)",swimming,swimming_pool
12098,529477248,"{'access': 'permissive', 'leisure': 'pitch', 'lit': 'yes', 'name': 'Lapangan Tenis PEMDA Poso', 'sport': 'tennis', 'surface': 'ground'}","(5143224054, 5143224055, 5143224056, 5143224057, 5143224054)",tennis,pitch
12099,529596050,"{'building': 'yes', 'leisure': 'pitch', 'name': 'JL. KH. ABDUL JABAR RT 03 RW 04', 'sport': 'LAPANGAN BOLA KUBANG LESUNG KULON'}","(5144341534, 5144341533, 5144341532, 5144341531, 5144341534)",LAPANGAN BOLA KUBANG LESUNG KULON,pitch
12100,529603307,"{'addr:street': 'Rua de Nu Laran', 'leisure': 'pitch', 'sport': 'soccer', 'surface': 'grass'}","(5144422503, 5144422504, 5144422505, 5144422506, 5144422507, 5144422503)",soccer,pitch
12101,529604258,"{'addr:full': 'Jalan Sunan Bonang RT 02 RW 03', 'leisure': 'park', 'name': 'Taman (RTH)'}","(5144431328, 5144431327, 5144431326, 5144431325, 5144431324, 5144431323, 5144431328)",,park
12102,529625769,"{'addr:full': 'JL KH WASYID RT5 RW 3', 'leisure': 'sports_centre', 'name': 'PRIMER', 'sport': 'badminton'}","(5144590559, 5144590557, 5144590550, 5144590556, 5144590555, 5144590551, 5144590552, 5144590553, 5144590554, 5144590558, 5144590559)",badminton,sports_centre
12103,529625771,"{'addr:full': 'JL KH WASYID RT5 RW 3', 'building': 'yes', 'leisure': 'sports_centre', 'name': 'ASA SPORT CENTER', 'sport': 'soccer'}","(5144590563, 5144590560, 5144590561, 5144590562, 5144590563)",soccer,sports_centre
12104,529632556,"{'addr:full': 'KAWASAN PELABUHAN KBS', 'building': 'yes', 'leisure': 'pitch', 'name': 'STADION LIMA OKTOBER', 'sport': 'soccer'}","(5144647835, 5144647834, 5144647833, 5144647832, 5144647835)",soccer,pitch
12105,529801202,"{'leisure': 'park', 'name': 'Amanda Brownies Parking spot'}","(5276752371, 5276752372, 5146085664, 5276660649, 5146085665, 5276752383, 5146085666, 5276752371)",,park
12106,529803403,"{'leisure': 'park', 'name': 'Taman Gesit', 'wikidata': 'Q25469385'}","(5146104210, 5292768416, 5292768415, 5292768414, 5146104211, 5146104212, 5146104213, 5146104214, 5292768821, 5292768420, 5146104215, 5292768419, 5292768418, 5146104216, 5292768828, 5146104217, 5292768417, 5146104210)",,park
12107,529803404,"{'leisure': 'park', 'name': 'Taman Mesjid Agung Cimahi'}","(3848010187, 5146104218, 5146104219, 5146104220, 3848010187)",,park
12108,529803405,"{'leisure': 'park', 'name': 'Taman Bermain PAUD Kebonkalapa'}","(5146104921, 5146104922, 5281690493, 3848269440, 5146104964, 3848270759, 5146104921)",,park
12109,529803406,"{'leisure': 'park', 'name': 'Lapangan Olahraga ARMED'}","(5146104924, 5146104925, 5146104926, 5146104930, 5146104927, 5146104924)",,park
12110,529803407,"{'leisure': 'park', 'name': 'Taman Lapangan Tembak ARMED'}","(5146104927, 5146104928, 5146104929, 5146104930, 5146104927)",,park
12111,529803408,"{'leisure': 'park', 'name': 'Taman DUSTIRA'}","(5146104931, 5146104932, 5146104933, 5146104934, 5146104935, 5146104936, 5146104937, 5146104931)",,park
12112,529803409,"{'leisure': 'park', 'name': 'Taman Menuju BRIGIF'}","(5146104938, 5146104939, 5146104940, 5146104941, 5146104942, 5146104943, 5146104944, 5146104945, 5146104946, 5146104938)",,park
12113,529803410,"{'leisure': 'park', 'name': 'Taman Pasar Antri Lama'}","(5146104947, 5146104948, 1858790073, 5146104949, 5146104947)",,park
12114,529803411,{'leisure': 'park'},"(5146104950, 5146104951, 5146104952, 5146104953, 5146104954, 5146104955, 5146104956, 5146104957, 5146104958, 5146104959, 5146104960, 5146104961, 5146104962, 5146104963, 5146104964, 3848269440, 5146104965, 5281690500, 5281690499, 5146104966, 5146104950)",,park
12115,529828143,"{'building': 'yes', 'leisure': 'stadium', 'sport': 'soccer'}","(5146368493, 5146368492, 5146368491, 5146368490, 5146368493)",soccer,stadium
12116,529842463,"{'building': 'yes', 'leisure': 'pitch', 'sport': 'soccer'}","(5146462165, 5146462162, 5146462163, 5146462164, 5146462165)",soccer,pitch
12117,529849042,"{'leisure': 'pitch', 'sport': 'tennis'}","(5146514914, 5146514913, 5146514912, 5146514911, 5146514914)",tennis,pitch
12118,529860635,"{'addr:full': 'Jl. F. Kalasuat RT 3/RW 4', 'Keterangan': 'Rawan Banjir', 'landuse': 'pitch', 'leisure': 'pitch', 'name': 'Lapangan Sepak Bola Malanu', 'sport': 'soccer'}","(5146582219, 5146582218, 5146582217, 5146582216, 5146582219)",soccer,pitch
12119,529901240,"{'leisure': 'pitch', 'sport': 'multi'}","(5146848862, 5146848859, 5146848860, 5146848861, 5146848862)",multi,pitch
12120,529912103,"{'leisure': 'pitch', 'name': 'Lapangan Sepakbola Simpati Kubang Welingi', 'sport': 'soccer'}","(5146925398, 5146925397, 5146925396, 5146925395, 5146925394, 5146925393, 5146925392, 5146925391, 5146925390, 5146925389, 5146925398)",soccer,pitch
12121,529922388,"{'leisure': 'swimming_pool', 'name': 'Kolam Renang Gladiol', 'sport': 'swimming'}","(5147024219, 5147024215, 5147024218, 5147024217, 5147024216, 5147024219)",swimming,swimming_pool
12122,530111279,"{'leisure': 'park', 'name': 'Benteng Speelwijk', 'name:en': 'Speelwijk Fort'}","(5148506398, 5148507905, 5148507906, 5148507907, 5148507908, 5148507909, 5148507910, 5148507911, 5148506402, 5148506401, 5148506400, 5148506399, 5148506392, 5148506398)",,park
12123,530111285,"{'leisure': 'park', 'name': 'Benteng Surosowan', 'name:en': 'Surosowan Fort'}","(5148506425, 5148506424, 5148506423, 5148506422, 5148506421, 5148506420, 5148506419, 5148506418, 5148506417, 5148506425)",,park
12124,530126536,"{'addr:full': 'Jl Dorowati RW 2 RT 4', 'leisure': 'pitch', 'name': 'Lapangan Bola Kelurahan Giwu', 'sport': 'soccer'}","(5148622127, 5148622126, 5148622125, 5148622124, 5148622123, 5148622127)",soccer,pitch
12125,530140925,"{'addr:full': 'Jalan Basuki Rahmat Rw 01', 'building': 'yes', 'leisure': 'pitch', 'sport': 'Lapangan Futsal'}","(5148732750, 5148732749, 5148732748, 5148732747, 5148732750)",Lapangan Futsal,pitch
12126,530147783,"{'addr:full': 'Jl. Bunga Merah', 'building': 'yes', 'leisure': 'pitch', 'name': 'Lapangan Bola', 'sport': 'soccer'}","(5148758299, 5148758296, 5148758297, 5148758298, 5148758299)",soccer,pitch
12127,530172408,"{'landuse': 'pitch', 'leisure': 'pitch', 'name': 'Lapangan Voli Rw 04 Mrican', 'sport': 'Voli'}","(5148894248, 5148894247, 5148894246, 5148894245, 5148894248)",Voli,pitch
12128,530177056,"{'leisure': 'sports_centre', 'name': 'Raya Futsal', 'sport': 'futsal'}","(5148920825, 5148920824, 5148920823, 5148920822, 5148920821, 5148920820, 5148920819, 5148920818, 5148920825)",futsal,sports_centre
12129,530185861,"{'building': 'yes', 'leisure': 'sports_centre', 'sport': 'Arena Pitoe'}","(5149017643, 5149017640, 5149017641, 5149017642, 5149017643)",Arena Pitoe,sports_centre
12130,530187741,"{'building': 'yes', 'name': 'Amed Zen Divers', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+62 818 359 517', 'scuba_diving:courses': 'yes', 'shop': 'scuba_diving', 'sport': 'scuba_diving'}","(5149019088, 5149019085, 5149019086, 5149019087, 5149019088)",scuba_diving,
12131,530197035,"{'addr:full': 'Jalan Raya KH Abdullah Bin Nuh', 'leisure': 'park', 'name': 'Inti Farm Bogor'}","(5149050894, 5149050893, 5149050892, 5149050891, 5149050890, 5149050889, 5149050888, 5149050887, 5149050886, 5149050885, 5149050884, 5149050883, 5149050882, 5149050881, 5149050880, 5149050879, 5149050878, 5149050877, 5149050876, 5149050875, 5149050874, 5149050873, 5149050872, 5149050871, 5149050894)",,park
12132,530220644,"{'addr:full': 'JL PERUMNAS CIKERUT', 'leisure': 'sports_centre', 'name': 'GOR FUTSAL', 'sport': 'soccer'}","(5149179915, 5149179914, 5149179913, 5149179912, 5149179911, 5149179910, 5149179909, 5149179915)",soccer,sports_centre
12133,530239186,"{'leisure': 'pitch', 'name': 'Meteor Futsal', 'sport': 'soccer', 'surface': 'grass'}","(5149295718, 5149295717, 5149295716, 5149295715, 2004590122, 5149295713, 5149295712, 5149295711, 5149295710, 5149295709, 5149295718)",soccer,pitch
12134,530239345,"{'leisure': 'pitch', 'sport': 'tennis'}","(5149296592, 5149296589, 5149296590, 5149296591, 5149296592)",tennis,pitch
