,id,tags,lonlat,amenity_name,shop,healthcare
162,1612726232,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:housenumber': '01 Gang 1', 'addr:street': 'Jl. Sumatera', 'amenity': 'hospital', 'contact:phone': '+62 8523775516', 'health_facility:access': 'private', 'health_facility:type': 'hospital', 'medical_system:western': 'yes', 'name': 'Klinik Pengobatan Herbal Hall Licheng', 'opening_hours': '08:00-18:00'}","(123.5842057, -10.157964300000057)",hospital,,
163,1612726574,"{'name': 'Genezaret Farma', 'amenity': 'pharmacy', 'addr:city': 'Kupang', 'addr:street': 'Jl. Adisucipto', 'addr:country': 'ID', 'addr:postcode': '85361', 'contact:phone': '(0380) 882152', 'opening_hours': '18:00-20:00', 'health_facility:type': 'pharmacy', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.65574870000002, -10.173192800000056)",pharmacy,,
164,1612726608,"{'name': 'Praktek Bidan Agnes', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Adisucipto', 'addr:country': 'ID', 'addr:postcode': '86531', 'opening_hours': 'Mo-Sa 0:00-24:00', 'health_facility:type': 'office', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.65415380000002, -10.171970100000056)",doctors,,
165,1612726620,"{'name': 'dr. Maria Imaculata', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Air Baru Atas', 'addr:country': 'ID', 'addr:postcode': '85361', 'opening_hours': '15:00-18:00', 'health_facility:type': 'health_centre', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes'}","(123.65523230000001, -10.179586500000056)",doctors,,
166,1612726630,"{'name': 'dr. Maria V. Ivonny D. Rai', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Adisucipto', 'addr:country': 'ID', 'addr:postcode': '85361', 'opening_hours': '17:00-20:00', 'health_facility:type': 'office', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes'}","(123.6573252, -10.177601500000057)",doctors,,
167,1612726633,"{'name': 'dr. S.P. Hendrick Jodjana', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Air Baru Atas', 'addr:country': 'ID', 'addr:postcode': '85361', 'opening_hours': '15:00-18:00', 'health_facility:type': 'health_centre', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes'}","(123.6552267, -10.179553200000056)",doctors,,
168,1612726641,"{'name': 'dr.Herman Wungouw', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Adisucipto', 'addr:country': 'ID', 'addr:postcode': '85361', 'contact:phone': '(0380) 882152', 'opening_hours': '18:00-20:00', 'health_facility:type': 'office', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes'}","(123.655749, -10.173169800000055)",doctors,,
169,1612860144,"{'name': 'Rumah Sakit Bhakti Nugraha', 'amenity': 'hospital'}","(117.1471884, -0.4959625000000584)",hospital,,
170,1612860145,"{'name': 'Rumah Sakit Tentara', 'amenity': 'hospital'}","(117.1428525, -0.5015986000000584)",hospital,,
171,1615127545,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:housenumber': '19', 'addr:street': 'Jalan Cak Doko', 'amenity': 'pharmacy', 'contact:phone': '(0380) 831807', 'dispensing': 'yes', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'Apotik Anugrah Farma', 'opening_hours': '08:00-21:00'}","(123.59563279999988, -10.16617620000001)",pharmacy,,
172,1615127753,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:housenumber': '28 E', 'addr:street': 'Jalan Cak Doko', 'amenity': 'pharmacy', 'contact:phone': '(0380) 832799', 'dispensing': 'yes', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'Apotik Gopala', 'opening_hours': '09:00-21:00'}","(123.59477709999987, -10.165331900000009)",pharmacy,,
173,1615128531,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:street': 'Jalan Nangka', 'amenity': 'doctors', 'health_facility:access': 'public', 'health_facility:type': 'health_centre', 'health_specialty:family_medicine': 'yes', 'medical_system:western': 'yes', 'name': 'Dr. Ida Bagus Ngurah Wisesa dan Ahli gizi A. A. Mirah Adi, A.Md'}","(123.59278669999988, -10.16428020000001)",doctors,,
174,1615128552,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:street': 'Jalan Hati Suci 2', 'amenity': 'doctors', 'contact:phone': '(0380) 822392', 'health_facility:access': 'public', 'health_facility:type': 'office', 'health_specialty:family_medicine': 'yes', 'medical_system:western': 'yes', 'name': 'Dr. Sammy Nalley, Sp.A', 'opening_hours': '17:00-20:00'}","(123.60158309999987, -10.171733600000008)",doctors,,
175,1615128694,"{'name': 'Puskesmas Oebobo', 'amenity': 'hospital', 'operator': 'subdistrict', 'addr:city': 'Kupang', 'addr:street': 'Jalan Bhakti Karya', 'addr:country': 'ID', 'contact:phone': '(0380) 823043', 'opening_hours': '08.00-12.00 (senin-kamis), 08.00-10.00 (jumat), 08.00-11.00 (sabtu)', 'addr:housenumber': 'No. 6', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.59769949999989, -10.166363500000012)",hospital,,
176,1615695989,"{'name': 'Klinik Malaria', 'source': 'gps', 'amenity': 'hospital', 'operator': 'private', 'addr:country': 'ID', 'health_facility:type': 'hospital', 'health_facility:access': 'public'}","(119.38645149999965, -9.767324700000016)",hospital,,
177,1615696099,"{'amenity': 'hospital', 'operator': 'Posyandu Paelu Pari'}","(119.38675869999966, -9.764604100000014)",hospital,,
178,1615696148,"{'amenity': 'hospital', 'operator': 'Posyandu Maratang Wawi'}","(119.38405399999967, -9.777144300000014)",hospital,,
179,1615889471,"{'name': 'Puskesdes Manukuku', 'amenity': 'hospital'}","(119.41774659999987, -9.4929129)",hospital,,
180,1620234325,{'amenity': 'hospital'},"(120.64452469999989, -1.7604127000000305)",hospital,,
181,1621068595,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:postcode': '85228', 'addr:street': 'Jl. Timor Raya Km. 05', 'amenity': 'pharmacy', 'contact:phone': '(0380) 829889', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'Apotik Jenie Farma', 'opening_hours': '08:00-22:00'}","(123.62727269999972, -10.144648499999997)",pharmacy,,
182,1621068598,"{'name': 'Klinik Pengobatan Shin She-Ramuan China', 'amenity': 'hospital', 'operator': 'subdistrict', 'addr:city': 'Kupang', 'addr:street': 'Jl. Timor Raya', 'addr:country': 'ID', 'addr:postcode': '85228', 'opening_hours': '08:00-20:00', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:chinese': 'yes'}","(123.63184979999973, -10.147427799999997)",hospital,,
183,1621068612,"{'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Pulau Indah', 'addr:country': 'ID', 'addr:postcode': '85228', 'opening_hours': '09:00-22:00', 'health_facility:type': 'office', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes'}","(123.63423779999972, -10.152385299999997)",doctors,,
184,1621068613,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:postcode': '85228', 'addr:street': 'Jl. Timor Raya', 'amenity': 'pharmacy', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'Optik Internasional (Alat Pendengaran dan softlens)', 'opening_hours': '08:00-22:00'}","(123.62723779999972, -10.144577299999996)",pharmacy,,
185,1621068614,"{'name': 'Posyandu Bunda VI', 'amenity': 'hospital', 'operator': 'village', 'addr:city': 'Kupang', 'addr:street': 'Jl. Sumatiro', 'addr:country': 'ID', 'addr:postcode': '85228', 'opening_hours': '08:00-13:00 setiap tanggal 12 per bulan', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62979729999972, -10.150010899999996)",hospital,,
186,1621068615,"{'name': 'Rumah Sakit Hewan', 'amenity': 'hospital', 'operator': 'province', 'addr:city': 'Kupang', 'emergency': 'yes', 'addr:street': 'Jl. Timor Raya Km. 07', 'addr:country': 'ID', 'addr:postcode': '85228', 'contact:phone': '(0380) 833360', 'opening_hours': '24/7', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.63323309999973, -10.147948699999997)",hospital,,
187,1621095906,"{'name': 'Posyandu Bukit Sion', 'amenity': 'hospital', 'addr:city': 'Kupang', 'description': 'Rumah warga', 'addr:country': 'ID', 'opening_hours': 'Tiap tanggal 20', 'health_facility:type': 'hospital', 'medical_system:western': 'yes'}","(123.61097019999968, -10.250410999999993)",hospital,,
188,1621095910,"{'name': 'Posyandu Melati', 'amenity': 'hospital', 'addr:city': 'Kupang', 'addr:country': 'ID', 'opening_hours': 'Tiap tanggal 22', 'health_facility:type': 'hospital', 'medical_system:western': 'yes'}","(123.60007419999968, -10.222578399999993)",hospital,,
189,1621095935,"{'name': 'Posyandu Sejahtera', 'amenity': 'hospital', 'addr:city': 'Kupang', 'description': 'Rumah warga', 'addr:country': 'ID', 'opening_hours': 'Tiap tanggal 08', 'health_facility:type': 'hospital', 'medical_system:western': 'yes'}","(123.62294509999968, -10.250714799999992)",hospital,,
190,1621095957,"{'name': 'Posyandu', 'amenity': 'hospital', 'description': 'Rumah warga', 'addr:country': 'ID', 'opening_hours': 'Tiap tanggal 15', 'health_facility:type': 'hospital', 'medical_system:western': 'yes'}","(123.60638979999969, -10.230625299999993)",hospital,,
191,1621095962,"{'name': 'Puskesmas Pembantu Fatukoa', 'amenity': 'hospital', 'addr:city': 'Kupang', 'addr:country': 'ID', 'health_facility:type': 'hospital', 'medical_system:western': 'yes'}","(123.60767669999969, -10.231857199999993)",hospital,,
192,1621109622,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:housenumber': '77', 'addr:street': 'Jalan Amabi', 'amenity': 'pharmacy', 'contact:phone': '(0380) 821909', 'dispensing': 'yes', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'Apotik Genesis', 'opening_hours': '09:00-21:00'}","(123.6186673999997, -10.177377799999993)",pharmacy,,
193,1621109637,"{'name': 'Apotik Harapan Bunda', 'amenity': 'pharmacy', 'addr:city': 'Kupang', 'dispensing': 'yes', 'addr:street': 'Jalan Perintis Kemerdekaan', 'addr:country': 'ID', 'contact:phone': '(0380) 8554110', 'opening_hours': '09:00-20:00', 'health_facility:type': 'pharmacy', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62111479999969, -10.168480399999993)",pharmacy,,
194,1621109650,"{'name': 'Apotik K-24', 'amenity': 'pharmacy', 'addr:city': 'Kupang', 'emergency': 'yes', 'dispensing': 'yes', 'addr:street': 'Jalan W.J Lalamentik', 'addr:country': 'ID', 'contact:phone': '(0380)840333', 'opening_hours': '24/7', 'addr:housenumber': '95 E', 'health_facility:type': 'pharmacy', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.61150099999969, -10.172208099999994)",pharmacy,,
195,1621109663,"{'addr:city': 'Kupang', 'addr:country': 'ID', 'addr:housenumber': '48', 'addr:street': 'Jalan Bundaran PU', 'amenity': 'pharmacy', 'contact:phone': '+62 0380 8554030', 'dispensing': 'yes', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'Apotik Putra Fajar', 'opening_hours': '09:00-20:00'}","(123.63078929999969, -10.162611099999994)",pharmacy,,
196,1621109687,"{'name': 'Apotik Raya Farma', 'amenity': 'pharmacy', 'addr:city': 'Kupang', 'dispensing': 'yes', 'addr:street': 'Jalan Bundaran PU', 'addr:country': 'ID', 'contact:phone': '08123995606', 'opening_hours': '09:00-20:00', 'health_facility:type': 'pharmacy', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62992979999969, -10.164610499999995)",pharmacy,,
197,1621109708,"{'name': 'Dr. Alders Nitbani, SpB', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jalan W.J Lalamentik', 'addr:country': 'ID', 'opening_hours': '17:00-20:00', 'health_facility:type': 'health_centre', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:surgery': 'yes', 'health_specialty:internal_medicine': 'yes'}","(123.61155619999968, -10.172245599999995)",doctors,,
198,1621109725,"{'name': 'Laboratorium Klinik Cendana', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jalan Bundaran PU', 'addr:country': 'ID', 'contact:phone': '(0380) 855382', 'opening_hours': '09:00-21:00', 'health_facility:type': 'laboratory', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62866279999969, -10.168937099999996)",doctors,,
199,1621109804,"{'name': 'Puskesmas Pembantu Oebufu', 'amenity': 'hospital', 'operator': 'village', 'addr:city': 'Kupang', 'addr:street': 'Jalan Amabi', 'addr:country': 'ID', 'contact:phone': '(0380) 821272', 'opening_hours': '09:00-12:00', 'addr:housenumber': 'No. 14 A', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62217999999967, -10.177308599999996)",hospital,,
200,1621109824,"{'name': 'Rumah Sakit Ibu Dan Anak Dedari', 'amenity': 'hospital', 'addr:city': 'Kupang', 'emergency': 'yes', 'addr:street': 'Jalan Rantai Damai', 'addr:country': 'ID', 'contact:phone': '(0380) 8553914', 'opening_hours': '24 Jam', 'addr:housenumber': '69 D', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62757909999968, -10.166283799999997)",hospital,,
201,1621109842,"{'name': 'dr. Diana', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jalan Perintis Kemerdekaan II', 'addr:country': 'ID', 'contact:phone': '(0380) 839594', 'opening_hours': '17:00-20:00', 'addr:housenumber': '11', 'health_facility:type': 'office', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:unknown': 'no', 'health_specialty:family_medicine': 'yes'}","(123.62841009999968, -10.171735599999996)",doctors,,
202,1621109868,"{'name': 'dr. Erma Rantela Bi, Sp.OG', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jalan Amabi', 'addr:country': 'ID', 'opening_hours': '16:30-22:00', 'health_facility:type': 'health_centre', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes', 'health_specialty:reproductive_medicine': 'yes'}","(123.61885969999969, -10.178387699999996)",doctors,,
203,1621109883,"{'name': 'dr. Regina Maya Manubulu, Sp.A, M.Kes', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jalan Amabi', 'addr:country': 'ID', 'opening_hours': '16:30-22:00', 'health_facility:type': 'health_centre', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:family_medicine': 'yes', 'health_specialty:reproductive_medicine': 'yes'}","(123.61894079999969, -10.178330599999997)",doctors,,
204,1621109918,"{'name': 'dr. Stefani Adi, SpPD', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jalan W.J Lalamentik', 'addr:country': 'ID', 'opening_hours': '17:00-20:00', 'health_facility:type': 'health_centre', 'health_facility:access': 'public', 'medical_system:western': 'yes', 'health_specialty:surgery': 'yes', 'health_specialty:internal_medicine': 'yes'}","(123.61153529999969, -10.172310899999998)",doctors,,
205,1623040036,"{'name': 'Pengobatan Tradisional seragen', 'amenity': 'doctors', 'addr:city': 'Kupang', 'addr:street': 'Jl. Jalur 40', 'addr:country': 'ID', 'opening_hours': '24 Jam', 'health_facility:type': 'office', 'health_facility:access': 'public', 'health_specialty:unknown': 'yes', 'medical_system:indonesian': 'yes'}","(123.61035759999996, -10.2117659)",doctors,,
206,1623040037,"{'name': 'Puskesmas Sikumana', 'amenity': 'hospital', 'operator': 'subdistrict', 'addr:city': 'Kupang', 'addr:street': 'Jl. Oebonik', 'addr:country': 'ID', 'opening_hours': '07:00-14:00', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.60456289999996, -10.200475599999999)",hospital,,
207,1623040038,"{'name': 'Pustu Bello', 'amenity': 'hospital', 'operator': 'Kelurahan', 'addr:city': 'Kupang', 'addr:street': 'Jl. H. R. Koroh, Bello', 'addr:country': 'ID', 'opening_hours': '07:00-14:00', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.62649849999997, -10.2185367)",hospital,,
208,1623040039,"{'name': 'Rawat Inap Puskesmas Sikumana', 'amenity': 'hospital', 'operator': 'subdistrict', 'addr:city': 'Kupang', 'addr:street': 'Jl. Oebonik', 'addr:country': 'ID', 'opening_hours': '24 Jam', 'health_facility:type': 'hospital', 'health_facility:access': 'public', 'medical_system:western': 'yes'}","(123.60418769999997, -10.2008345)",hospital,,
209,1623067028,"{'name': 'Klinik St. Carolus Borromeus', 'amenity': 'hospital', 'addr:street': 'Jl. H. R. Koroh, Bello', 'addr:country': 'ID', 'opening_hours': '07:00-14:00, 15:00-20:00', 'health_facility:type': 'hospital', 'health_facility:access': 'Pribadi', 'medical_system:western': 'yes'}","(123.62096120000007, -10.215055799999998)",hospital,,
210,1628493436,"{'name': 'Poskesdes Oelomin', 'amenity': 'hospital'}","(123.63433980000009, -10.235866999999988)",hospital,,
211,1628664846,"{'name': 'PUSTU TUNFEU', 'amenity': 'hospital'}","(123.64538730000011, -10.241510700000006)",hospital,,
212,1629280962,"{'name': 'Pustu', 'amenity': 'hospital'}","(118.51047079999954, -8.477590299999994)",hospital,,
213,1629287348,"{'name': 'Puskesmas Pembantu', 'amenity': 'pharmacy'}","(123.20380509999958, -4.6993874999999985)",pharmacy,,
214,1632683067,"{'name': 'Puskesmas Pembantu', 'amenity': 'hospital'}","(123.17690090000013, -4.748085999999991)",hospital,,
215,1632683299,"{'fee': 'no', 'note': 'MCK', 'amenity': 'toilets', 'operator': 'WC UMUM', 'wheelchair': 'no'}","(123.19998150000019, -4.720267699999989)",toilets,,
216,1632683303,"{'fee': 'no', 'note': 'MCK', 'amenity': 'toilets', 'operator': 'WC UMUM', 'wheelchair': 'no'}","(123.1994182000002, -4.7203440999999895)",toilets,,
217,1632683393,"{'fee': 'no', 'note': 'MCK', 'amenity': 'toilets', 'operator': 'Umum'}","(123.17606620000028, -4.742528399999988)",toilets,,
218,1632683539,"{'fee': 'no', 'note': 'MCK', 'amenity': 'toilets', 'operator': 'Umum'}","(123.17698010000022, -4.7467043999999845)",toilets,,
219,1632683587,"{'fee': 'no', 'note': 'MCK', 'amenity': 'toilets', 'operator': 'Umum'}","(123.17901610000023, -4.749387799999982)",toilets,,
220,1633459711,"{'addr:city': 'Kota Kupang', 'addr:country': 'ID', 'addr:housenumber': 'No.1', 'addr:postcode': '85111', 'addr:street': 'Jl. urip Sumoharjo', 'amenity': 'pharmacy', 'contact:phone': '(0380) 833537', 'health_facility:access': 'public', 'health_facility:type': 'pharmacy', 'medical_system:western': 'yes', 'name': 'ANI', 'opening_hours': '08:00-21:00'}","(123.58469639999996, -10.161428799999943)",pharmacy,,
221,1633459715,"{'addr:city': 'Kota Kupang', 'addr:country': 'ID', 'addr:housenumber': 'No.1', 'addr:postcode': '85111', 'addr:street': 'Jl.Urip Sumoharjo', 'amenity': 'doctors', 'health_facility:access': 'public', 'health_facility:type': 'office', 'health_specialty:psychiatry': 'yes', 'medical_system:western': 'yes', 'name': 'Dr. Dickson Legoh, SpKJ', 'opening_hours': '18:00-20:00'}","(123.58476889999996, -10.161395699999943)",doctors,,
