,id,tags,lonlat,amenity_name,emergency
185,1795287421,"{'name': 'Polres Klaten', 'amenity': 'police'}","(110.61405139999975, -7.703542299999986)",police,
186,1804025109,"{'name': 'Army Camp Temajuk', 'amenity': 'police'}","(109.60060709999983, 2.0057377000000582)",police,
187,1804276101,"{'name': 'Mapolres 821', 'amenity': 'police'}","(106.81455099999984, -6.557162200000022)",police,
188,1805689219,"{'name': 'Pustu Handil Suruk', 'amenity': 'hospital', 'emergency': 'no', 'addr:street': 'Handil Suruk'}","(114.61482130000003, -3.546533700000004)",hospital,no
189,1805714688,"{'name': 'Polsek Batu Ampar', 'amenity': 'police'}","(114.82169110000032, -3.8827002999999913)",police,
190,1805714694,"{'name': 'Polsek', 'amenity': 'police'}","(114.71283430000032, -3.9505057999999913)",police,
191,1805714719,"{'name': 'Puskesmas Kurau', 'amenity': 'hospital', 'emergency': 'yes'}","(114.61923490000032, -3.5926724999999915)",hospital,yes
192,1811147423,"{'name': 'Polres Manggarai Barat', 'source': 'Bing', 'amenity': 'police', 'designation': 'Polres'}","(119.89375309999986, -8.4922116)",police,
193,1811387236,"{'name': 'Puskesmas Rekas', 'source': 'Bing', 'amenity': 'hospital', 'addr:city': 'Rekas', 'emergency': 'no', 'dispensing': 'yes', 'designation': 'Puskesmas', 'addr:housename': 'Puskesmas Rekas'}","(120.05048709999978, -8.624706900000014)",hospital,no
194,1812262950,"{'name': 'Polsek Nggorang', 'source': 'Bing', 'amenity': 'police', 'designation': 'Sector Office'}","(119.9164256999995, -8.54640030000001)",police,
195,1822418831,"{'name': 'puskesmas karangsari', 'amenity': 'hospital', 'emergency': 'no'}","(112.15733429999966, -8.108773900000045)",hospital,no
196,1830616316,{'amenity': 'police'},"(115.1408772000002, -8.825251500000013)",police,
197,1836618291,"{'name': 'Puskesmas Piyungan', 'amenity': 'hospital', 'emergency': 'yes'}","(110.44870550000013, -7.82854170000001)",hospital,yes
198,1844809265,"{'amenity': 'police', 'name': 'Pos Kota'}","(118.72576480000004, -8.45331200000002)",police,
199,1845092359,"{'amenity': 'hospital', 'designation': 'Puskesmas Pembantu', 'emergency': 'no', 'name': 'Puskesmas Pembantu Taga', 'source': 'Bing'}","(120.4430261999995, -8.609331800000012)",hospital,no
200,1845132373,"{'name': 'RS St.Rafael-Cancar', 'source': 'Bing', 'amenity': 'hospital', 'emergency': 'yes', 'designation': 'Rumah Sakit'}","(120.37518799999953, -8.590349600000003)",hospital,yes
201,1846311136,"{'name': 'Pos Polisi A. Yani', 'amenity': 'police'}","(111.90037369999963, -7.6060049999999855)",police,
202,1847844695,"{'name': 'Rumah Sakit El-Syifa', 'amenity': 'hospital', 'emergency': 'yes'}","(108.51990770000046, -6.97248829999998)",hospital,yes
203,1847844720,"{'name': 'POLRES Kuningan', 'amenity': 'police'}","(108.51994740000046, -6.971840999999981)",police,
204,1847871952,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'RSAL'}","(123.55552000000041, -10.175872000000002)",hospital,yes
205,1852220110,"{'name': 'Gayo Lues Police Department', 'amenity': 'police'}","(97.33310889999962, 3.9996899999999753)",police,
206,1871132754,{'amenity': 'police'},"(115.50713309999999, -8.532627500000004)",police,
207,1878802594,"{'name': 'POLRES MATARAM', 'amenity': 'police'}","(116.08315810000026, -8.577418000000073)",police,
208,1879501441,"{'emergency': 'yes', 'name': 'Rumah Sakit Cibabat Cimahi'}","(107.55114479999997, -6.878719600000089)",,yes
209,1880465215,"{'name': 'Markas Besar Polisi Wilayah Kota Besar Bandung', 'amenity': 'police'}","(107.61077439999973, -6.914025999999971)",police,
210,1884272247,{'amenity': 'police'},"(110.4134158, -7.117012100000029)",police,
211,1884272253,{'amenity': 'police'},"(110.40393, -7.129799100000028)",police,
212,1884272257,{'amenity': 'police'},"(110.4038681, -7.130269000000028)",police,
213,1892851699,"{'amenity': 'fire_station', 'name': 'Pemadam Kebakaran'}","(114.36660419999912, -3.0006498999999494)",fire_station,
214,1892851765,"{'name': 'Pos Polisi', 'amenity': 'police'}","(114.40290249999995, -2.9777215000000004)",police,
215,1897739368,"{'name': 'POLSEK BOJA', 'amenity': 'police'}","(110.2730448000001, -7.106042500000003)",police,
216,1918253480,{'amenity': 'police'},"(100.35643139999958, -0.9354840999999421)",police,
217,1919646276,"{'name': 'Puskesmas Pasundan', 'amenity': 'hospital', 'addr:city': 'Bandung', 'emergency': 'no', 'addr:street': 'Jalan Pasundan', 'addr:postcode': '40251', 'addr:housenumber': '99'}","(107.60895339999983, -6.92736029999995)",hospital,no
218,1924683688,"{'name': 'Pos Polisi Sub Sektor Nefonaek', 'amenity': 'police'}","(123.60336939999976, -10.154772499999979)",police,
219,1925041345,{'amenity': 'police'},"(106.88460050000035, -7.217108900000031)",police,
220,1928497722,{'amenity': 'police'},"(119.43962569999992, -5.140755600000064)",police,
221,1934657793,"{'name': 'DANRAMIL Lika kaum', 'amenity': 'police'}","(100.56687089999924, -0.4623400000000253)",police,
222,1934657795,"{'name': 'Kapolsek Lima kaum', 'amenity': 'police'}","(100.56703099999925, -0.4625659000000253)",police,
223,1934657810,"{'name': 'Posko DAMKAR Kab. Tanah Datar', 'amenity': 'fire_station'}","(100.59453029999925, -0.4558711000000253)",fire_station,
224,1945583826,"{'name': 'Kantor SATLANTAS', 'amenity': 'police'}","(100.59477219999964, -0.45609010000003747)",police,
225,1956528398,"{'name': 'Kantor SATLANTAS POLRES KUKAR', 'amenity': 'police'}","(116.99058109999952, -0.41072450000002014)",police,
226,1959945697,"{'name': 'Kantor Badan Penangulangan Bencana', 'amenity': 'fire_station'}","(116.9887067000003, -0.4090621000000123)",fire_station,
227,1966161419,"{'name': 'Pos Keamanan RT 10 RW 13', 'amenity': 'police'}","(107.6524722000001, -6.959800700000022)",police,
228,1966214745,"{'access:roof': 'no', 'addr:full': 'Jl. Terusan Margacinta', 'amenity': 'police', 'building': 'yes', 'building:roof': 'tile', 'building:structure': 'reinforced_masonry', 'building:walls': 'brick', 'capacity:persons': '5', 'ele': '5', 'name': 'Pos Polisi'}","(107.6439793, -6.954697700000027)",police,
229,1973448667,"{'name': 'POLDA SULSELBAR', 'amenity': 'police'}","(119.51462410000029, -5.095961400000012)",police,
230,1982562599,"{'name': 'DANRAMIL Tanjung Emas', 'amenity': 'police'}","(100.66406860000038, -0.4865374999999318)",police,
231,1982568491,"{'name': 'Polsek Tanjung Emas', 'amenity': 'police'}","(100.65672060000037, -0.4867071999999317)",police,
232,1984217245,"{'name': 'Puskesmas Cikajang', 'amenity': 'hospital', 'emergency': 'yes'}","(107.80754449999998, -7.3566974999999335)",hospital,yes
233,1987864816,"{'name': 'Polisi', 'amenity': 'police'}","(110.43345190000011, -5.879387899999939)",police,
234,1994733704,"{'name': 'RS Harapan', 'amenity': 'hospital', 'emergency': 'yes'}","(107.15946159999993, -6.299651999999987)",hospital,yes
235,1995705511,"{'name': 'Mitra Keluarga', 'amenity': 'hospital', 'emergency': 'yes'}","(107.1507934999998, -6.2923873000000015)",hospital,yes
236,1997186272,"{'name': 'RS Medirosa', 'amenity': 'hospital', 'emergency': 'yes'}","(107.14523329999972, -6.29938559999999)",hospital,yes
237,1998363420,"{'amenity': 'police', 'name': 'Kantor Polisi'}","(121.36263199999968, -2.528345600000009)",police,
238,1998371153,"{'name': 'PUSKESMAS PLUS', 'amenity': 'hospital', 'emergency': 'yes'}","(121.35256699999974, -2.522548200000004)",hospital,yes
239,1999489213,{'amenity': 'fire_station'},"(121.3577917000001, -2.5300835999999847)",fire_station,
240,1999748737,"{'amenity': 'hospital', 'designation': 'Paviliun Abiyasa dan Pusat Geriatri RSUD Margono Soekarjo', 'emergency': 'yes', 'name': 'RSUD Margono Soekarjo', 'source': 'www.rsmargono.go.id/'}","(109.23156319999995, -7.417006100000002)",hospital,yes
241,2004857646,"{'name': 'POLRES SLEMAN', 'source': 'survey', 'amenity': 'police'}","(110.34676760000006, -7.697023000000007)",police,
242,2004865511,"{'name': 'KANTOR SAMSAT SLEMAN', 'source': 'survey', 'amenity': 'police'}","(110.34714860000007, -7.698636500000007)",police,
243,2004966687,"{'name': 'RS. Islam Fatimah Cilacap', 'source': 'survey', 'amenity': 'hospital', 'emergency': 'yes'}","(109.02501950000008, -7.692127900000007)",hospital,yes
244,2004967044,"{'name': 'POLRES Cilacap', 'amenity': 'police'}","(109.02557200000008, -7.692909300000007)",police,
245,2011933327,"{'name': 'POS KEAMANAN PONDOK DADUNG', 'amenity': 'police'}","(112.64099179999985, -7.698338999999946)",police,
246,2013668563,"{'amenity': 'hospital', 'designation': 'Rumah Sakit Umum Wijayakusuma', 'emergency': 'yes', 'name': 'Wijayakusuma Hospital'}","(109.24578859999981, -7.415217699999992)",hospital,yes
247,2016370359,"{'name': 'Puskesmas Sarijadi', 'amenity': 'hospital', 'emergency': 'no'}","(107.57740690000018, -6.875550799999984)",hospital,no
248,2017794805,"{'name': 'Kantor PolSek Pekat', 'amenity': 'police'}","(117.8573981000001, -8.374350400000086)",police,
249,2025175549,{'amenity': 'police'},"(107.6274571000001, -6.941610200000004)",police,
250,2027431747,"{'name': 'Klinik Enggal Waras', 'source': 'gps', 'amenity': 'hospital', 'emergency': 'yes'}","(104.65307730000012, -4.111500500000034)",hospital,yes
251,2029490556,"{'name': 'PMK Lumajang', 'amenity': 'fire_station'}","(113.2265507999996, -8.133963500000075)",fire_station,
252,2034877029,"{'name': 'POS POLISI', 'amenity': 'police'}","(119.48141269999992, -5.089189399999983)",police,
253,2043458664,"{'addr:housenumber': '123', 'addr:street': 'Jl. Suprapto No.123, Luaan, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSU Dr. Sam Ratulangi Tondano'}","(124.91645879999992, 1.3091982999999257)",hospital,yes
254,2050605938,"{'name': 'Kantor Polisi Bojong Gede', 'source': 'survey', 'amenity': 'police', 'designation': 'Kantor polisi'}","(106.80612900000031, -6.476090900000044)",police,
255,2050772731,"{'addr:street': 'Jalan Ronggo Warsito', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'Rumah Sakit Lancang Kuning'}","(101.46472380000033, 0.5128470999999646)",hospital,yes
256,2059418269,{'emergency': 'phone'},"(109.23194020000001, -7.420439599999993)",,phone
257,2071475221,"{'name': 'Citra', 'emergency': 'phone', 'addr:street': 'Jalan Raya Baturaden'}","(109.2286014, -7.31927309999999)",,phone
258,2076263770,"{'name': 'UPT. Puskesmas Mangkurawang', 'amenity': 'hospital', 'emergency': 'yes'}","(116.98896390000009, -0.39089880000001465)",hospital,yes
259,2089502119,"{'name': 'Polsek Pauh', 'amenity': 'police'}","(100.42562060000009, -0.9300146999999832)",police,
260,2094885429,"{'name': 'Koramil', 'amenity': 'police'}","(118.68413340000001, -8.455310499999973)",police,
261,2111634861,"{'name': 'Rumbai Camp Fire Department', 'amenity': 'fire_station'}","(101.44068679999953, 0.5803129000000071)",fire_station,
262,2122165004,"{'name': 'Sektor Praya Barat - Praya Barat Police District Office', 'source': 'Survey', 'amenity': 'police'}","(116.24825850000018, -8.750804900000013)",police,
263,2134538565,{'amenity': 'police'},"(110.7083171000004, -7.588144399999998)",police,
264,2149173494,"{'name': 'Rumah Sakit Umum Djulham', 'amenity': 'hospital', 'emergency': 'yes'}","(98.4831175000003, 3.602000200000046)",hospital,yes
265,2153956385,"{'name': 'RSD Kalisat', 'amenity': 'hospital', 'emergency': 'yes'}","(113.82141170000033, -8.133885599999985)",hospital,yes
266,2153956401,"{'name': 'Polsek Kalisat', 'amenity': 'police'}","(113.81121670000033, -8.128439699999987)",police,
267,2154029489,"{'name': 'RS Bayukarta', 'amenity': 'hospital', 'emergency': 'yes'}","(107.29192030000019, -6.303401599999987)",hospital,yes
268,2154033735,"{'name': 'RS Islam', 'amenity': 'hospital', 'emergency': 'yes'}","(107.28369290000019, -6.282112199999987)",hospital,yes
269,2154038578,"{'name': 'Polsek Klari', 'amenity': 'police'}","(107.36784480000019, -6.367302599999988)",police,
270,2177371019,"{'addr:city': 'Bengkalis', 'addr:postcode': '28725', 'addr:street': 'Jl. Antara', 'amenity': 'police', 'name': 'Satlantas Bengkalis', 'operator': 'Polres Bengkalis'}","(102.12062989999991, 1.4757995000000057)",police,
271,2180344972,"{'amenity': 'police', 'name': 'Sat Reskrim Polrestabes Bandung', 'name:en': 'Sat Reskrim Polrestabes'}","(107.61169589999989, -6.9143247)",police,
272,2190554963,"{'name': 'RSUD solok', 'source': 'solok', 'amenity': 'hospital', 'emergency': 'yes', 'designation': 'RSUD solok'}","(100.67665100000049, -0.794680899999995)",hospital,yes
273,2190828845,"{'name': 'kantor polisi bim', 'amenity': 'police'}","(100.29235089999959, -0.7829886999999763)",police,
274,2197678507,"{'name': 'Polsek Wates', 'source': 'Survey', 'amenity': 'police', 'designation': 'Kepolisian Sektor'}","(112.13322070000001, -7.923009200000024)",police,
275,2228230341,"{'name': 'POSEK LENDIWACU', 'amenity': 'police', 'admin_level': '6'}","(119.78377229999982, -9.655684200000003)",police,
276,2231307920,"{'name': 'Koramil Praya Barat', 'amenity': 'police'}","(116.24112360000008, -8.74276900000009)",police,
277,2255280780,"{'name': 'POLSEK MEMBALONG', 'amenity': 'police'}","(107.65214599999932, -3.1244922999999662)",police,
278,2266328343,"{'name': 'Fire Stasion Negara', 'source': 'i live in negara jembrana so i know this place :)', 'amenity': 'fire_station'}","(114.63566329999996, -8.35727319999998)",fire_station,
279,2276393656,"{'name': 'Lio Square', 'amenity': 'police'}","(115.16485870000017, -8.67216960000002)",police,
280,2278453400,"{'name': 'Koramil', 'amenity': 'police'}","(118.92488830000018, -8.337727400000004)",police,
281,2279222389,"{'name': 'Kasih Ibu', 'amenity': 'hospital', 'emergency': 'no'}","(115.1712760999999, -8.62802289999997)",hospital,no
282,2282808899,"{'name': 'Pustu Noa', 'source': 'Bing', 'amenity': 'hospital', 'emergency': 'no', 'designation': 'Puskesmas Pembantu'}","(120.0468549, -8.584761699999952)",hospital,no
283,2285198303,"{'name': 'Koramil', 'amenity': 'police'}","(118.7235747999999, -8.4653973)",police,
284,2286578185,{'amenity': 'police'},"(118.89255980000009, -8.32566829999995)",police,
285,2295360531,"{'amenity': 'police', 'name': 'Polres Berau'}","(117.4937207000002, 2.152063300000071)",police,
286,2315419670,"{'name': 'Polsek Cianjur Kota', 'amenity': 'police'}","(107.13705509999971, -6.824864099999999)",police,
287,2318076298,"{'name': 'Pos Polisi Hutan', 'amenity': 'police', 'admin_level': '6'}","(119.19090829999973, -9.435847099999993)",police,
288,2319414199,"{'addr:city': 'Panyabungan', 'addr:housenumber': '40', 'addr:postcode': '22919', 'addr:street': 'Merdeka', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'RSUD Panyabungan'}","(99.56452280000019, 0.8641812999999896)",hospital,yes
289,2319510317,"{'name': 'Polsek Bolo', 'amenity': 'police'}","(118.61886980000011, -8.502134900000003)",police,
290,2321364839,"{'name': 'RS. Umum Daerah Dr. Soeroto', 'amenity': 'hospital', 'emergency': 'yes'}","(111.44541289999981, -7.392473099999998)",hospital,yes
291,2321700133,"{'name': 'Koramil', 'amenity': 'police'}","(118.62061419999948, -8.501971200000055)",police,
292,2324523444,"{'name': 'Melia Hospital', 'amenity': 'hospital', 'addr:city': 'Depok', 'emergency': 'yes', 'addr:street': 'Jalan Alternative Cibubur KM. 1, Harjamukti, Cimanggis', 'addr:postcode': '16451'}","(106.90204960000005, -6.376091799999993)",hospital,yes
293,2324992291,"{'name': 'Tulamben Police Station', 'amenity': 'police'}","(115.59263290000007, -8.277366399999993)",police,
294,2325416338,"{'name': 'Universitas Dharma Agung. Herna', 'amenity': 'hospital', 'emergency': 'yes'}","(98.66590210000003, 3.5794176000000504)",hospital,yes
295,2330423038,"{'name': 'RSU Muhammadiyah', 'amenity': 'hospital', 'emergency': 'yes'}","(112.05249449999977, -6.887353000000058)",hospital,yes
296,2334436437,"{'name': 'Primkopol', 'amenity': 'police'}","(118.70132709999933, -8.515921700000003)",police,
297,2334438444,"{'name': 'Pos Polantas', 'amenity': 'police'}","(118.70099739999931, -8.515601400000003)",police,
298,2337321787,"{'name': 'Polsek Citeureup', 'amenity': 'police'}","(106.88194210000003, -6.488128700000013)",police,
299,2337321794,{'amenity': 'police'},"(106.87181190000004, -6.4849920000000125)",police,
300,2342904935,"{'name': 'Polsek Loli', 'amenity': 'police'}","(119.45610270000023, -9.546249900000083)",police,
301,2344205028,"{'name': 'kantor polisi', 'amenity': 'police'}","(113.60656480000002, -8.34420820000009)",police,
302,2347668149,"{'name': 'Puskesmas Jarak Kulon', 'amenity': 'hospital', 'emergency': 'no'}","(112.2866267000001, -7.597491899999989)",hospital,no
303,2348030176,"{'name': 'Puskesmas Cukir', 'amenity': 'hospital', 'emergency': 'no', 'is_in:state': 'Jawa Timur', 'is_in:county': 'Bareng', 'is_in:region': 'Jombang', 'is_in:country': 'Indonesia'}","(112.24256070000018, -7.61141319999999)",hospital,no
304,2348030221,"{'name': 'Puskesmas Plumbon Gambang', 'amenity': 'hospital', 'emergency': 'no'}","(112.17644430000017, -7.614819399999989)",hospital,no
305,2348030231,"{'name': 'Puskesmas Selorejo Mojowarno', 'amenity': 'hospital', 'emergency': 'no', 'is_in:state': 'Jawa Timur', 'is_in:county': 'Bareng', 'is_in:region': 'Jombang', 'is_in:country': 'Indonesia'}","(112.31257670000016, -7.60213839999999)",hospital,no
306,2348052996,"{'name': 'Puskesmas Jabon', 'amenity': 'hospital', 'emergency': 'no'}","(112.21647470000016, -7.5596140999999895)",hospital,no
307,2360115318,"{'name': 'Polsek Pamulihan', 'amenity': 'police'}","(107.71948710000005, -7.399617399999995)",police,
308,2362814342,"{'name': 'Polsek Karangjati', 'amenity': 'police'}","(111.60463230000049, -7.456523000000004)",police,
309,2362816574,"{'name': 'Puskesmas Karangjati', 'amenity': 'hospital', 'emergency': 'no'}","(111.60498900000049, -7.4572012000000045)",hospital,no
