,id,tags,lonlat,amenity_name
198,1432872281,"{'name': 'SPBU Sawangan', 'amenity': 'fuel'}","(106.80577369999916, -6.39675939999996)",fuel
199,1440386835,"{'brand': 'SPBU', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}","(112.93340799999982, 0.8243505000000185)",fuel
200,1440386838,"{'brand': 'SPBU', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_95': 'yes'}","(112.92350269999982, 0.8726160000000185)",fuel
201,1451908147,"{'name': 'Pom Bensin Jatinangor', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina'}","(107.76287549999977, -6.93669189999999)",fuel
202,1453719022,{'amenity': 'fuel'},"(125.27976369999988, -9.348135599999972)",fuel
203,1456289125,"{'name': 'Pertamina', 'amenity': 'fuel'}","(115.21455680000007, -8.544992399999995)",fuel
204,1499693450,"{'name': 'Pompa Bensin Oepura', 'amenity': 'fuel'}","(123.60728569999992, -10.190454799999992)",fuel
205,1502919830,"{'amenity': 'fuel', 'name': 'Pertamina'}","(115.1756861000002, -8.702586100000032)",fuel
206,1534960000,"{'addr:city': 'Denpasar', 'addr:street': 'Jalan Bypass Ngurah Rai', 'amenity': 'fuel', 'brand': 'Independent', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina', 'opening_hours': '24/7', 'operator': 'Rugana', 'shop': 'no'}","(115.25880150000006, -8.67233940000001)",fuel
207,1544496021,"{'name': 'POM TLOGOMAS', 'brand': 'pertamina', 'amenity': 'fuel', 'operator': 'pertamina', 'fuel:1_25': 'yes', 'fuel:diesel': 'yes'}","(112.60304750000039, -7.9314011000000315)",fuel
208,1556616314,"{'name': 'SPBU 34-16115', 'shop': 'no', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina', 'opening_hours': '24/7', 'fuel:octane_80': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'fuel:octane_100': 'yes'}","(106.78406459999991, -6.594764100000035)",fuel
209,1560854833,"{'name': 'SPBU Bumi Buton', 'amenity': 'fuel'}","(122.58132879999997, -5.416391699999974)",fuel
210,1570532222,"{'name': 'SPBU Bayoge', 'amenity': 'fuel', 'addr:street': 'Jalan Jalan Sis Aljufri'}","(119.85736609999995, -0.9055997000000324)",fuel
211,1570532231,"{'name': 'SPBU Dewi Sartika', 'amenity': 'fuel', 'addr:street': 'Jalan Dewi Sartika'}","(119.90117309999995, -0.9410815000000324)",fuel
212,1570532232,"{'name': 'SPBU Jalur Dua', 'amenity': 'fuel', 'addr:street': 'Jalan Profesor Mohamad Yamin'}","(119.88937499999996, -0.9081399000000324)",fuel
213,1570532233,"{'name': 'SPBU Kartini', 'amenity': 'fuel', 'addr:street': 'Jalan Kartini'}","(119.87975749999995, -0.9010813000000324)",fuel
214,1570532244,"{'addr:street': 'Jalan I Gusti Ngurah Rai', 'amenity': 'fuel', 'name': 'SPBU Palupi'}","(119.86313409999995, -0.9230475000000324)",fuel
215,1570532253,"{'addr:street': 'Jalan Sisingamangaraja', 'amenity': 'fuel', 'name': 'SPBU Sisingamangaraja'}","(119.88621749999996, -0.8934809000000324)",fuel
216,1570532256,"{'name': 'SPBU Towua', 'amenity': 'fuel', 'addr:street': 'Jalan Towua'}","(119.87786299999996, -0.9202065000000325)",fuel
217,1611448012,"{'amenity': 'fuel', 'name': 'Pom Bensin', 'name:en': 'Pertamina'}","(118.63710070000074, -8.510026699999974)",fuel
218,1623022128,{'amenity': 'fuel'},"(120.65560819999996, -1.7434408000000008)",fuel
219,1624924080,{'amenity': 'fuel'},"(116.26743020000048, -8.706012800000057)",fuel
220,1624924082,{'amenity': 'fuel'},"(116.28759560000047, -8.714513800000057)",fuel
221,1631214033,{'amenity': 'fuel'},"(112.0637578000006, -8.061683000000007)",fuel
222,1645046860,{'amenity': 'fuel'},"(123.0612869999999, 0.5424345000000178)",fuel
223,1654007743,"{'amenity': 'fuel', 'brand': 'Pertamina', 'fuel:biodiesel': 'yes', 'name': 'Pertamina'}","(110.36744910000002, -7.824497800000007)",fuel
224,1654016151,"{'amenity': 'fuel', 'brand': 'Pertamina', 'name': 'Pertamina', 'old_name': 'SPBU 44-55101'}","(110.35591269999999, -7.819026600000004)",fuel
225,1654016379,"{'name': 'SPBU 44.551.04', 'brand': 'Pertamina', 'amenity': 'fuel'}","(110.35146319999998, -7.812309600000004)",fuel
226,1663629332,"{'name': 'SPBU Sidomoyo', 'amenity': 'fuel'}","(110.32029760000016, -7.754616899999983)",fuel
227,1665488621,"{'name': 'SPBU Galaxi', 'shop': 'no', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'YOHANES', 'fuel:diesel': 'yes', 'opening_hours': '07:00-21:00', 'fuel:octane_95': 'yes'}","(119.3877135, -9.624934599999998)",fuel
228,1665729880,"{'name': 'SPBU Benita', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'private', 'fuel:diesel': 'no'}","(119.40713119999997, -9.62876719999996)",fuel
229,1668695492,"{'name': 'Durian Payung', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina'}","(105.2526844000002, -5.420933800000005)",fuel
230,1675080290,"{'name': 'Pertamina', 'amenity': 'fuel', 'addr:city': 'Denpasar', 'addr:street': 'Jalan Gunung Soputan'}","(115.18672649999979, -8.687004999999992)",fuel
231,1677785885,{'amenity': 'fuel'},"(107.59679360000041, -6.875342500000027)",fuel
232,1677996550,"{'name': 'Pom Bensin Pancor', 'brand': 'Pertamina', 'amenity': 'fuel'}","(116.51846410000043, -8.646067900000018)",fuel
233,1679918014,"{'name': 'Pertamina', 'brand': 'Pertamina', 'source': 'Local Knowledge', 'amenity': 'fuel', 'fuel:diesel': 'yes'}","(138.94183460000013, -4.085879700000036)",fuel
234,1681018521,"{'amenity': 'fuel', 'brand': 'Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_98': 'yes', 'name': 'Pertamina', 'source': 'gps;survey'}","(138.92958860000036, -4.100932100000051)",fuel
235,1687841114,"{'name': 'SPBU MANGGELEWA', 'amenity': 'fuel', 'opening_hours': '24/7'}","(118.33563129999968, -8.524954799999998)",fuel
236,1692118214,"{'name': 'SPBU', 'amenity': 'fuel', 'operator': 'Pertamina', 'opening_hours': '24/7'}","(100.35076499999977, -0.905671500000012)",fuel
237,1697075891,"{'name': 'SPBU 54.681.19', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'PERTAMINA'}","(113.70080289999989, -8.210246699999947)",fuel
238,1697110806,"{'name': 'SPBU Pertamina', 'brand': 'Pertamina', 'amenity': 'fuel'}","(113.70382709999986, -8.173485099999949)",fuel
239,1704548411,"{'name': 'SPBU', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina'}","(112.66117710000006, -7.902889900000025)",fuel
240,1707538820,"{'brand': 'Pertamina', 'amenity': 'fuel'}","(124.83618039999992, 1.4854854999999845)",fuel
241,1711312275,"{'brand': 'Pertamina', 'amenity': 'fuel'}","(106.8069992999991, -6.535630100000017)",fuel
242,1716662294,{'amenity': 'fuel'},"(113.80684020000024, -8.132916600000016)",fuel
243,1716662399,{'amenity': 'fuel'},"(113.79333790000025, -8.171171400000015)",fuel
244,1723598228,"{'name': 'SPBU Kranjingan', 'brand': 'PERTAMINA', 'amenity': 'fuel', 'operator': 'PERTAMINA'}","(113.70072159999972, -8.155964400000023)",fuel
245,1725288871,"{'name': 'SPBU', 'brand': 'PERTAMINA', 'amenity': 'fuel', 'operator': 'PERTAMINA'}","(113.37732679999989, -8.126102200000021)",fuel
246,1733824782,"{'brand': 'PERTAMINA', 'amenity': 'fuel', 'operator': 'PERTAMINA'}","(113.69292280000018, -8.1687591)",fuel
247,1743490574,"{'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina'}","(106.84378059999993, -6.637295700000001)",fuel
248,1752235442,"{'name': 'SPBU Leuwiliang', 'amenity': 'fuel'}","(106.63080590000014, -6.5732701)",fuel
249,1753546642,"{'name': 'Pertamina', 'amenity': 'fuel'}","(119.52516670000024, -3.8448208999999958)",fuel
250,1754634591,"{'name': 'SPBU', 'brand': 'PERTAMINA', 'amenity': 'fuel', 'operator': 'PERTAMINA'}","(113.69379020000045, -8.190875999999948)",fuel
251,1766119340,"{'name': 'SPBU Pendem', 'brand': 'Pertamina', 'amenity': 'fuel'}","(112.57229609999962, -7.905641899999942)",fuel
252,1766443414,{'amenity': 'fuel'},"(112.3133318999999, -8.084478299999985)",fuel
253,1766443429,{'amenity': 'fuel'},"(112.32493239999991, -8.091670799999985)",fuel
254,1766473105,"{'name': 'Pertamina Jl.Kalimantan', 'brand': 'Pertamina', 'amenity': 'fuel'}","(112.18011489999995, -8.107362399999982)",fuel
255,1766491099,"{'name': 'Pom bensin Tanjung', 'brand': 'Pertamina', 'amenity': 'fuel'}","(112.14522950000003, -8.098511099999985)",fuel
256,1767108510,"{'name': 'Pom Bensin Pakelan', 'amenity': 'fuel'}","(110.20468210000011, -7.5059005999999835)",fuel
257,1767321271,"{'shop': 'yes', 'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'opening_hours': '24/7', 'fuel:octane_91': 'no', 'fuel:octane_95': 'yes'}","(112.24195760000006, -8.079466799999985)",fuel
258,1767402546,"{'amenity': 'fuel', 'addr:street': 'Jl. Kawi', 'fuel:diesel': 'yes', 'fuel:biodiesel': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes'}","(112.6238960999998, -7.977935499999985)",fuel
259,1769198150,"{'name': 'SPBU Prujakan', 'amenity': 'fuel'}","(110.39451819999972, -7.736186099999995)",fuel
260,1769202454,"{'name': 'SPBU Ngaglik', 'amenity': 'fuel'}","(110.40134399999972, -7.723540699999995)",fuel
261,1771074863,"{'name': 'Lasiana', 'source': 'Bing', 'amenity': 'fuel'}","(123.6622095999996, -10.14079290000003)",fuel
262,1775532567,"{'name': 'SPBU', 'brand': 'Pertamina', 'amenity': 'fuel'}","(108.19927409999954, -7.319010300000047)",fuel
263,1780657271,{'amenity': 'fuel'},"(110.42537269999985, -7.183184599999974)",fuel
264,1781964169,{'amenity': 'fuel'},"(107.68143499999988, -6.966886400000017)",fuel
265,1781984739,"{'name': 'SPBU', 'amenity': 'fuel', 'operator': 'Pertamina'}","(107.51956170000014, -6.884989400000236)",fuel
266,1783241416,"{'name': 'SPBU Pertamina', 'amenity': 'fuel'}","(107.04199549999996, -6.443295000000079)",fuel
267,1789889479,{'amenity': 'fuel'},"(108.64342309999994, -6.788369699999997)",fuel
268,1789889688,{'amenity': 'fuel'},"(108.67111349999996, -6.803873499999998)",fuel
269,1794480871,"{'name': 'Pom Bensin Moyot', 'amenity': 'fuel'}","(116.4782431999999, -8.676861399999973)",fuel
270,1795213872,"{'name': 'SPBU Cawas', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:biodiesel': 'yes'}","(110.69421480000007, -7.758331399999993)",fuel
271,1795220386,"{'name': 'SPBU Tengklik', 'amenity': 'fuel'}","(110.76475950000011, -7.747540999999988)",fuel
272,1805714768,"{'name': 'SPBU Angsau', 'amenity': 'fuel'}","(114.77617880000031, -3.7900858999999913)",fuel
273,1805714769,"{'name': 'SPBU Bati-Bati', 'amenity': 'fuel'}","(114.73732380000031, -3.5567009999999915)",fuel
274,1805714770,"{'name': 'SPBU H. Budi', 'amenity': 'fuel'}","(114.77012420000031, -3.7998344999999913)",fuel
275,1805714771,"{'name': 'SPBU Liang Anggang', 'amenity': 'fuel'}","(114.70352670000031, -3.4621369999999914)",fuel
276,1805714772,"{'name': 'SPBU Sarang Halang', 'amenity': 'fuel'}","(114.78836220000031, -3.8205608999999914)",fuel
277,1806095110,{'amenity': 'fuel'},"(113.29853569999992, -7.793038599999981)",fuel
278,1806107890,{'amenity': 'fuel'},"(113.91485359999997, -7.874384999999978)",fuel
279,1807560548,{'amenity': 'fuel'},"(108.49440889999991, -6.883324600000011)",fuel
280,1807566068,{'amenity': 'fuel'},"(108.4904875999999, -6.900922800000011)",fuel
281,1809296224,{'amenity': 'fuel'},"(107.30590629999982, -6.283566300000038)",fuel
282,1810330868,{'amenity': 'fuel'},"(107.72593830000005, -6.543296300000034)",fuel
283,1810340542,{'amenity': 'fuel'},"(107.69305990000012, -6.67575260000003)",fuel
284,1810561713,{'amenity': 'fuel'},"(108.29962050000043, -6.7208713000000255)",fuel
285,1812280392,"{'name': 'SPBU Labuan Bajo', 'amenity': 'fuel'}","(119.88755219999945, -8.512769500000013)",fuel
286,1812294336,"{'name': 'SPBU Sernaru', 'amenity': 'fuel'}","(119.90025519999945, -8.504058100000014)",fuel
287,1812324713,"{'name': 'SPBU Daleng', 'amenity': 'fuel'}","(120.22372959999942, -8.689538700000014)",fuel
288,1830362205,"{'addr:city': 'Jimbaran', 'addr:street': 'Jalan Uluwatu 2', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina'}","(115.1748854000001, -8.781982200000053)",fuel
289,1836283493,"{'amenity': 'fuel', 'name': 'SPBU Pondok Ungu Permai', 'operator': 'PT Pertamina'}","(106.99945990000009, -6.17658500000001)",fuel
290,1836612609,"{'name': 'SPBU', 'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:lpg': 'yes'}","(110.46116200000014, -7.83221420000001)",fuel
291,1836620000,"{'name': 'SPBU', 'amenity': 'fuel', 'fuel:lpg': 'yes', 'fuel:biodiesel': 'yes'}","(110.44750390000013, -7.82807420000001)",fuel
292,1836630400,"{'name': 'Fuel', 'brand': 'Pertamina', 'amenity': 'fuel'}","(110.48065950000013, -7.82034700000001)",fuel
293,1838778952,"{'name': 'Pompa Bensin', 'amenity': 'fuel'}","(118.48047570000018, -8.51737339999993)",fuel
294,1846799383,"{'amenity': 'fuel', 'brand': 'Petronas', 'name': 'Petronas Gas Station', 'operator': 'Petronas'}","(106.90245800000012, -6.375668300000035)",fuel
295,1847844689,"{'name': 'SPBU Ancaran', 'brand': 'Pertamina', 'amenity': 'fuel'}","(108.52288710000046, -6.97317759999998)",fuel
296,1847959752,"{'name': 'Pom bensin Mulungan', 'amenity': 'fuel', 'operator': 'Pertamina'}","(110.3634275000003, -7.732660199999992)",fuel
297,1848219193,"{'name': 'Pertamina', 'amenity': 'fuel'}","(106.79934280000029, -6.752110899999991)",fuel
298,1848293575,"{'name': 'Pertamina', 'amenity': 'fuel'}","(106.79678660000019, -6.7673758000000035)",fuel
299,1848304237,"{'brand': 'Pertamina', 'amenity': 'fuel'}","(106.77782070000018, -6.796402000000002)",fuel
300,1848326928,"{'name': 'SPBU PENGKALA', 'amenity': 'fuel', 'addr:street': 'JL. BLANGKEJEREN - TAKENGON'}","(97.3412939000002, 4.000709399999997)",fuel
301,1849613392,"{'amenity': 'fuel', 'brand': 'PERTAMINA', 'name': 'SPBU', 'wheelchair': 'yes'}","(116.2941698000001, -8.593792600000054)",fuel
302,1849614019,"{'name': 'SPBE PANCOR DAO LOTENG', 'brand': 'PERTAMINA', 'amenity': 'fuel', 'wheelchair': 'yes'}","(116.2947063000001, -8.592296800000053)",fuel
303,1849888547,{'amenity': 'fuel'},"(95.79273769999988, 4.473732199999993)",fuel
304,1850975650,"{'name': 'SPBU RAKLUNUNG', 'amenity': 'fuel', 'operator': 'PERTAMINA'}","(97.34369740000056, 3.989173299999969)",fuel
305,1864266359,{'amenity': 'fuel'},"(113.64445399999985, -8.272796100000038)",fuel
306,1872643817,"{'brand': 'Pertamina', 'amenity': 'fuel'}","(109.47272400000013, -7.607267500000009)",fuel
307,1873047349,"{'addr:city': 'Ungaran', 'addr:housenumber': '204', 'addr:postcode': '50511', 'addr:street': 'Jalan Diponegoro', 'amenity': 'fuel', 'brand': 'Pertamina', 'name': 'SPBU 44.505.08', 'operator': 'Pertamina'}","(110.4053214, -7.136429700000029)",fuel
308,1873047352,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina'}","(110.4077956, -7.148149100000029)",fuel
309,1879016496,"{'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:octane_80': 'yes', 'fuel:octane_92': 'yes'}","(105.26967200000018, -5.444513400000092)",fuel
310,1884241147,"{'addr:city': 'Semarang', 'addr:full': 'Jalan Imam Bonjol No. 122-124', 'amenity': 'fuel', 'name': 'SPBU 44.501.12', 'operator': 'PT Pertamina', 'source': 'HOT_InAWARESurvey_2018'}","(110.41375509999999, -6.974668600000028)",fuel
311,1884688755,"{'name': 'SPBU Klahang', 'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:lpg': 'yes', 'fuel:diesel': 'yes', 'fuel:biodiesel': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_98': 'yes'}","(109.31504830000004, -7.4463211000000245)",fuel
312,1886269923,"{'name': 'PERTAMINA BENITA', 'amenity': 'fuel'}","(119.23890210000046, -9.429300000000035)",fuel
313,1892851633,"{'name': 'SPBU', 'amenity': 'fuel'}","(114.40877819999912, -2.982111399999949)",fuel
314,1892851638,"{'name': 'APMS Pemuda', 'amenity': 'fuel'}","(114.39268869999911, -3.000799899999949)",fuel
315,1895864289,"{'name': 'SPBU', 'amenity': 'fuel', 'fuel:biogas': 'yes'}","(110.42156600000084, -7.82056850000003)",fuel
316,1929525177,"{'source': 'Bing', 'amenity': 'fuel'}","(117.3930352, -8.480039299999953)",fuel
317,1930142130,"{'amenity': 'fuel', 'name:en': 'Pertamina'}","(107.85341609999989, -6.994991099999923)",fuel
318,1934657811,"{'name': 'SPBU Simpang Kimbang', 'brand': 'SPBU', 'amenity': 'fuel', 'building': 'yes', 'opening_hours': '24/7'}","(100.57907549999925, -0.4619693000000253)",fuel
319,1946134221,"{'amenity': 'fuel', 'name:en': 'Pertamina'}","(107.85267870000061, -6.994981999999994)",fuel
320,1954844543,"{'amenity': 'fuel', 'name': 'SPBU', 'name:en': 'Pertamina'}","(107.82170950000075, -6.9667439999999985)",fuel
321,1954844568,"{'name': 'SPBE', 'amenity': 'fuel'}","(107.83880890000077, -6.975949499999998)",fuel
322,1954844679,"{'amenity': 'fuel', 'name:en': 'Pertamina'}","(107.81834360000079, -6.966268800000002)",fuel
323,1954865220,"{'name': 'SPBU', 'amenity': 'fuel'}","(107.8268006000009, -6.9698444)",fuel
324,1956516948,"{'amenity': 'fuel', 'brand': 'SPBU', 'fuel:biodiesel': 'yes', 'fuel:diesel': 'no', 'fuel:e10': 'yes', 'fuel:e85': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_100': 'yes', 'fuel:octane_80': 'no', 'fuel:octane_95': 'no', 'fuel:octane_98': 'no', 'name': 'SPBU DAGO', 'name:en': 'Spbu'}","(107.6208522999995, -6.868942600000017)",fuel
325,1960160630,"{'amenity': 'fuel', 'brand': 'Petronas', 'fuel:biodiesel': 'yes', 'fuel:octane_98': 'yes', 'name': 'Pertamina Dago', 'name:en': 'Pertamina', 'opening_hours': 'Tu-Su 08:00-15:00; Sa 08:00-12:00', 'shop': 'convenience'}","(107.6128205000006, -6.890138900000027)",fuel
326,1963414951,{'amenity': 'fuel'},"(115.19543960000016, -8.38430100000004)",fuel
327,1963414988,{'amenity': 'fuel'},"(115.15398650000016, -8.560258500000039)",fuel
328,1963415557,"{'amenity': 'fuel', 'name': 'Pertamina'}","(115.13276200000008, -8.63088610000003)",fuel
329,1963471597,{'amenity': 'fuel'},"(115.26084680000017, -8.602307500000022)",fuel
330,1963471634,"{'name': 'Pertamina', 'amenity': 'fuel', 'fuel:lpg': 'yes', 'addr:city': 'Denpasar', 'addr:street': 'Jalan Bypass Ngurah Rai', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_92': 'yes'}","(115.25418220000017, -8.651635200000023)",fuel
331,1964043770,"{'brand': 'SPBU Pertamina', 'amenity': 'fuel'}","(116.998657, -0.43996300000000865)",fuel
332,1964043771,"{'brand': 'SPBU Pertamina', 'amenity': 'fuel'}","(116.999145, -0.4509810000000086)",fuel
333,1964043772,"{'brand': 'SPBU Pertamina', 'amenity': 'fuel'}","(116.991157, -0.45770100000000863)",fuel
334,1967884534,"{'name': 'Spbu', 'note': '03-MAR-11 10:59:12', 'amenity': 'fuel'}","(133.7797635, -0.8628305000000287)",fuel
335,1971167550,"{'name': 'SPBU OSO', 'brand': 'PERTAMINA', 'amenity': 'fuel', 'operator': 'PERTAMINA PASTI PAS'}","(109.33876230000011, -0.043219800000028355)",fuel
336,1971167551,"{'amenity': 'fuel', 'brand': 'PERTAMINA', 'name': 'SPBU KOTA BARU', 'operator': 'PERTAMINA PASTI PAS'}","(109.3186866000001, -0.04782840000002835)",fuel
337,1971286966,"{'name': 'SPBU Ratulangi', 'amenity': 'fuel'}","(119.41666830000015, -5.1601340999999685)",fuel
338,1977410536,"{'name': 'SPBU TANJUNG PURA', 'brand': 'PERTAMINA', 'amenity': 'fuel', 'operator': 'PERTAMINA PASTI PAS'}","(109.34520660000004, -0.03147469999999568)",fuel
339,1977416890,{'amenity': 'fuel'},"(109.33190819999993, -0.03437679999998622)",fuel
340,1980660370,"{'name': 'SPBU Cubadag', 'brand': 'SPBU Cubadag', 'amenity': 'fuel', 'operator': '4'}","(100.54514390000014, -0.4638617999999704)",fuel
341,1982489526,"{'name': 'SPPN', 'amenity': 'fuel', 'description': 'SPPN Tanjung Luar, Bahan Bakar untuk Nelayan'}","(116.51695050000032, -8.778011699999935)",fuel
342,1987864817,"{'amenity': 'fuel', 'operator': 'Pertamina'}","(110.43981690000011, -5.882029399999939)",fuel
343,1989177390,"{'name': 'SPBU parak juar', 'brand': 'SPBU Parak Juar', 'amenity': 'fuel', 'operator': '8'}","(100.58816560000017, -0.44962970000000635)",fuel
344,1993266735,"{'name': 'Pertamina', 'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes'}","(119.41812569999989, -5.124624499999986)",fuel
